Geneid,SRR15679346,SRR15679347,SRR15679348,SRR15679349
ENSMUSG00000015341,2797,2346,2112,1767
ENSMUSG00000110256,62,56,4,2
ENSMUSG00000077399,0,0,0,0
ENSMUSG00000031548,57,48,107,57
ENSMUSG00000002346,1891,1408,1060,1089
ENSMUSG00000002343,691,595,230,235
ENSMUSG00000037492,217,71,207,203
ENSMUSG00000109413,0,0,0,0
ENSMUSG00000109158,0,0,0,0
ENSMUSG00000053979,0,0,0,0
ENSMUSG00000109419,0,0,0,6
ENSMUSG00000109299,0,0,0,0
ENSMUSG00000109141,0,0,0,0
ENSMUSG00000097654,0,0,0,0
ENSMUSG00000056313,22,28,34,28
ENSMUSG00000108820,0,0,0,0
ENSMUSG00000109237,0,0,0,0
ENSMUSG00000036054,10139,7594,4845,5038
ENSMUSG00000031549,6,0,4,2
ENSMUSG00000108612,0,0,0,0
ENSMUSG00000090795,0,0,0,0
ENSMUSG00002076432,0,0,0,0
ENSMUSG00000108971,0,0,0,0
ENSMUSG00000031551,0,0,0,0
ENSMUSG00000005534,5720,4120,4477,4199
ENSMUSG00000056608,10136,7265,6402,7613
ENSMUSG00000109369,2,2,0,0
ENSMUSG00000086065,0,0,0,0
ENSMUSG00000110166,0,0,0,0
ENSMUSG00000109812,0,0,15,13
ENSMUSG00000109863,0,0,0,2
ENSMUSG00000074171,131,144,120,72
ENSMUSG00000110377,8,0,23,10
ENSMUSG00000089179,2,0,0,1
ENSMUSG00000031552,0,0,0,0
ENSMUSG00000031666,2027,1667,2111,2023
ENSMUSG00000004568,1954,1474,1164,1112
ENSMUSG00000069633,261,198,133,160
ENSMUSG00000108955,28,14,10,8
ENSMUSG00000031553,0,7,0,0
ENSMUSG00000089302,0,0,0,0
ENSMUSG00000110225,0,0,0,0
ENSMUSG00000040340,4,8,2,14
ENSMUSG00000031667,3267,3119,2504,2391
ENSMUSG00000109727,144,80,99,191
ENSMUSG00000110189,0,0,0,0
ENSMUSG00000109755,0,0,0,0
ENSMUSG00000110106,0,0,0,0
ENSMUSG00002076895,0,0,0,0
ENSMUSG00000110089,2,2,0,0
ENSMUSG00000033282,1173,892,941,917
ENSMUSG00000109828,4,2,2,6
ENSMUSG00000109956,34,18,26,15
ENSMUSG00000031554,6,2,2,10
ENSMUSG00000055932,5512,4200,5045,3835
ENSMUSG00000110233,0,0,0,0
ENSMUSG00000110138,37,33,0,0
ENSMUSG00000110079,6,6,20,21
ENSMUSG00000109642,18,8,5,7
ENSMUSG00000109709,2,8,0,0
ENSMUSG00000110068,6,5,11,16
ENSMUSG00000110325,4,0,6,4
ENSMUSG00000110302,0,0,0,0
ENSMUSG00000110371,6,8,4,10
ENSMUSG00000110073,0,0,0,2
ENSMUSG00000110216,2,0,2,0
ENSMUSG00000110304,0,0,0,0
ENSMUSG00000031734,43,4,34,22
ENSMUSG00000099664,0,0,0,0
ENSMUSG00000099812,0,0,0,0
ENSMUSG00000109696,0,0,0,4
ENSMUSG00000110274,0,0,0,0
ENSMUSG00000101613,0,0,0,0
ENSMUSG00000065636,0,0,0,0
ENSMUSG00000110380,0,0,0,0
ENSMUSG00000110198,0,0,0,0
ENSMUSG00000110134,0,0,0,0
ENSMUSG00000095651,0,0,4,0
ENSMUSG00000037437,57,33,43,38
ENSMUSG00002076653,0,0,0,0
ENSMUSG00000031737,146,86,82,28
ENSMUSG00000110290,0,0,2,0
ENSMUSG00000031738,182,84,375,158
ENSMUSG00000110023,6,0,0,0
ENSMUSG00000078967,3,9,6,4
ENSMUSG00000031740,236,131,354,187
ENSMUSG00000031555,4960,4037,4515,4172
ENSMUSG00000031556,1815,1688,1377,1076
ENSMUSG00000033192,1654,1547,1453,1460
ENSMUSG00000078144,53,57,28,39
ENSMUSG00002076561,0,0,0,0
ENSMUSG00000037406,8,2,16,15
ENSMUSG00000086289,86,57,2,0
ENSMUSG00000055368,669,264,228,236
ENSMUSG00000109651,232,187,11,10
ENSMUSG00000071047,23,18,0,0
ENSMUSG00000078964,2,0,0,0
ENSMUSG00000031557,2627,2004,2709,2345
ENSMUSG00000057400,0,0,0,0
ENSMUSG00000110714,0,0,0,0
ENSMUSG00000056973,0,0,0,0
ENSMUSG00000110496,0,0,0,0
ENSMUSG00000061959,0,0,0,0
ENSMUSG00000110659,0,0,0,0
ENSMUSG00000031725,0,0,0,0
ENSMUSG00000057074,0,0,0,0
ENSMUSG00000065954,2007,1369,1627,1589
ENSMUSG00000099142,0,0,0,0
ENSMUSG00000110140,0,0,0,0
ENSMUSG00000074156,0,0,0,0
ENSMUSG00000110172,0,0,0,0
ENSMUSG00000110718,0,0,2,0
ENSMUSG00000110110,0,0,0,0
ENSMUSG00000110687,0,0,0,0
ENSMUSG00000110670,0,2,2,0
ENSMUSG00000110695,0,0,0,0
ENSMUSG00000118579,0,0,0,2
ENSMUSG00000058019,0,0,3,2
ENSMUSG00000110534,3,0,2,3
ENSMUSG00000110559,2,0,4,0
ENSMUSG00000110713,2,0,2,8
ENSMUSG00000110672,2,0,0,2
ENSMUSG00000031748,5714,2975,6950,4789
ENSMUSG00002075108,0,0,0,0
ENSMUSG00000031751,6259,5268,4674,3700
ENSMUSG00000031754,2362,1904,2094,1889
ENSMUSG00000033009,996,843,549,693
ENSMUSG00000110499,6,4,4,8
ENSMUSG00000031755,4427,4463,3145,3386
ENSMUSG00000031757,0,0,0,0
ENSMUSG00000031760,84,62,44,40
ENSMUSG00000110588,6,8,0,0
ENSMUSG00000031762,50,83,14,28
ENSMUSG00000031765,240,283,72,64
ENSMUSG00000110524,0,0,0,0
ENSMUSG00000032939,1179,911,1054,983
ENSMUSG00000110679,11,2,0,2
ENSMUSG00000110442,0,0,2,0
ENSMUSG00000110710,42,36,24,62
ENSMUSG00000065512,0,0,0,0
ENSMUSG00000031766,6,1,2,2
ENSMUSG00000090105,0,0,0,0
ENSMUSG00000031770,1476,1497,958,718
ENSMUSG00000094257,12,25,34,15
ENSMUSG00000074151,2,2,6,2
ENSMUSG00000065987,0,0,0,0
ENSMUSG00000098511,0,0,0,0
ENSMUSG00000040165,2,0,0,0
ENSMUSG00000097657,13,15,8,12
ENSMUSG00000109267,0,0,0,0
ENSMUSG00000109377,0,0,0,0
ENSMUSG00000109512,0,0,0,0
ENSMUSG00000109255,23,10,34,37
ENSMUSG00000074482,108,36,86,65
ENSMUSG00000051906,0,0,0,0
ENSMUSG00002076728,0,0,0,0
ENSMUSG00000079168,0,0,0,0
ENSMUSG00000086805,95,88,6,16
ENSMUSG00000034361,60,57,46,46
ENSMUSG00000011832,2882,2285,1849,1750
ENSMUSG00000064125,737,331,597,458
ENSMUSG00000031774,2071,1710,1514,1323
ENSMUSG00000046589,40,44,20,12
ENSMUSG00000050079,1085,878,643,798
ENSMUSG00000110504,6,9,3,8
ENSMUSG00000031776,3575,3087,3239,2526
ENSMUSG00000031775,5,12,12,14
ENSMUSG00000110702,183,102,169,148
ENSMUSG00002075278,0,0,0,0
ENSMUSG00000031779,0,0,0,0
ENSMUSG00000110708,0,0,0,0
ENSMUSG00000031778,170,118,143,147
ENSMUSG00000031780,0,0,0,0
ENSMUSG00000031781,2467,2243,1112,1049
ENSMUSG00000090188,0,0,0,0
ENSMUSG00000031782,1912,1621,915,897
ENSMUSG00000031783,1674,1574,1155,929
ENSMUSG00000037300,1618,1096,1401,1336
ENSMUSG00000031982,667,487,380,392
ENSMUSG00000043068,972,780,455,496
ENSMUSG00000110666,0,0,0,0
ENSMUSG00000110550,4,2,2,2
ENSMUSG00000002948,3400,2577,2123,2469
ENSMUSG00000040631,421,373,307,278
ENSMUSG00000109061,0,0,0,0
ENSMUSG00000036913,1813,1365,1398,1042
ENSMUSG00000090118,20,7,3,4
ENSMUSG00000089736,529,319,480,585
ENSMUSG00000063605,30,12,32,14
ENSMUSG00000031984,966,735,784,674
ENSMUSG00000011837,1114,932,490,446
ENSMUSG00000048644,1205,883,783,609
ENSMUSG00000061577,4,4,0,2
ENSMUSG00000070111,2,0,0,0
ENSMUSG00000002949,3120,3072,2280,2243
ENSMUSG00000031985,4143,3409,2860,2752
ENSMUSG00000074030,775,576,351,511
ENSMUSG00000031986,1480,1244,1089,1133
ENSMUSG00000110706,24,18,0,0
ENSMUSG00002076834,0,2,0,0
ENSMUSG00000031987,2463,2098,1734,1379
ENSMUSG00000056820,4089,3308,3238,2783
ENSMUSG00000110683,8,0,0,0
ENSMUSG00000040028,3144,2392,2100,2222
ENSMUSG00000023235,639,371,409,476
ENSMUSG00000108818,0,0,0,0
ENSMUSG00000109356,0,0,0,0
ENSMUSG00000109241,3,0,3,2
ENSMUSG00000109397,0,0,2,4
ENSMUSG00000108860,0,0,0,0
ENSMUSG00000043051,10,17,16,6
ENSMUSG00000031785,315,247,228,147
ENSMUSG00002075305,0,0,0,0
ENSMUSG00000086694,0,0,0,0
ENSMUSG00000008206,12386,10732,9613,10537
ENSMUSG00000109682,0,0,0,0
ENSMUSG00000102201,49,40,0,2
ENSMUSG00000108829,14,7,0,2
ENSMUSG00000109996,0,0,0,0
ENSMUSG00000110383,0,0,0,0
ENSMUSG00000109961,0,0,0,0
ENSMUSG00000058748,469,313,361,367
ENSMUSG00000110222,0,0,0,0
ENSMUSG00000109489,26,31,15,34
ENSMUSG00000110351,0,0,0,0
ENSMUSG00000110338,0,0,0,0
ENSMUSG00000109448,18,13,8,22
ENSMUSG00000109680,0,0,0,0
ENSMUSG00000048484,5,6,2,2
ENSMUSG00000109689,0,0,0,0
ENSMUSG00000109055,0,0,0,0
ENSMUSG00000110297,0,0,0,0
ENSMUSG00000108962,0,0,0,0
ENSMUSG00000100335,0,0,0,0
ENSMUSG00000110345,0,0,0,0
ENSMUSG00000060470,4,8,12,6
ENSMUSG00000085795,132,144,80,40
ENSMUSG00000110426,0,0,0,0
ENSMUSG00000109954,6,1,0,0
ENSMUSG00000109621,0,0,0,0
ENSMUSG00000109603,0,0,0,2
ENSMUSG00000110081,0,0,0,0
ENSMUSG00000022322,26,30,38,42
ENSMUSG00000109462,1,0,0,0
ENSMUSG00000109034,0,0,0,0
ENSMUSG00000095600,0,2,0,0
ENSMUSG00000109063,0,0,0,0
ENSMUSG00000062152,0,0,0,0
ENSMUSG00000031786,1,4,0,0
ENSMUSG00000119639,0,0,0,0
ENSMUSG00000109295,0,0,0,0
ENSMUSG00000023073,0,0,0,0
ENSMUSG00000109181,31,27,26,31
ENSMUSG00002075572,0,0,0,0
ENSMUSG00000109313,0,0,0,0
ENSMUSG00000109266,0,0,0,0
ENSMUSG00000043192,10,12,22,21
ENSMUSG00002076909,0,0,0,0
ENSMUSG00000109069,0,0,0,0
ENSMUSG00000109518,0,0,0,0
ENSMUSG00000109534,0,0,0,0
ENSMUSG00000088255,0,0,0,0
ENSMUSG00000109543,0,0,0,0
ENSMUSG00000109457,0,0,0,0
ENSMUSG00000109463,0,0,0,0
ENSMUSG00000108852,48,35,40,43
ENSMUSG00000109538,0,0,0,0
ENSMUSG00000108914,0,0,0,0
ENSMUSG00000092092,0,0,0,0
ENSMUSG00000119145,0,0,0,0
ENSMUSG00000031787,2472,2133,1097,1000
ENSMUSG00000109260,0,0,0,0
ENSMUSG00002076795,0,0,0,0
ENSMUSG00002075857,0,0,0,0
ENSMUSG00000077378,0,0,0,0
ENSMUSG00000110516,28,21,0,2
ENSMUSG00000099890,0,0,0,0
ENSMUSG00000109316,0,0,0,0
ENSMUSG00000109566,0,0,0,0
ENSMUSG00000109134,0,0,0,0
ENSMUSG00000109056,0,0,0,0
ENSMUSG00000109515,0,0,0,0
ENSMUSG00000108913,0,0,0,0
ENSMUSG00000108941,0,0,0,0
ENSMUSG00000001995,1245,1099,667,554
ENSMUSG00000108932,0,0,0,0
ENSMUSG00000109436,0,0,0,0
ENSMUSG00000110629,0,0,0,0
ENSMUSG00000050930,835,753,634,643
ENSMUSG00000031483,2396,1805,2529,2181
ENSMUSG00000001300,695,367,681,398
ENSMUSG00000108912,6,12,8,4
ENSMUSG00000109568,4,0,2,2
ENSMUSG00000109438,6,6,4,4
ENSMUSG00000040467,0,2,0,0
ENSMUSG00000040459,5345,3886,6637,7686
ENSMUSG00000098917,0,0,0,0
ENSMUSG00000109117,0,0,2,0
ENSMUSG00000109190,0,0,0,0
ENSMUSG00000031851,183,154,119,89
ENSMUSG00000109371,0,0,0,6
ENSMUSG00000109062,4,0,0,0
ENSMUSG00000109346,2,0,0,0
ENSMUSG00000108848,0,0,0,0
ENSMUSG00000109215,0,0,0,0
ENSMUSG00000109124,1,0,0,0
ENSMUSG00000109064,0,0,0,0
ENSMUSG00000079157,267,142,337,265
ENSMUSG00000109040,0,0,0,1
ENSMUSG00000109286,4,0,0,0
ENSMUSG00000109385,0,0,2,0
ENSMUSG00000109551,0,0,0,0
ENSMUSG00002074996,0,0,0,0
ENSMUSG00000109359,0,0,0,0
ENSMUSG00000109418,0,0,0,0
ENSMUSG00000109529,0,0,0,4
ENSMUSG00000109139,0,0,0,6
ENSMUSG00000109545,0,0,0,0
ENSMUSG00000060212,102,80,52,90
ENSMUSG00000100812,0,2,0,1
ENSMUSG00000031853,14,8,2,9
ENSMUSG00000031485,2467,2116,1427,1540
ENSMUSG00000033998,214,118,184,145
ENSMUSG00000110698,7,5,0,0
ENSMUSG00000110437,0,0,0,0
ENSMUSG00000057060,28,2,16,6
ENSMUSG00000110462,1,0,0,2
ENSMUSG00000051671,320,279,73,99
ENSMUSG00000110490,0,0,0,0
ENSMUSG00000056019,571,417,463,557
ENSMUSG00000090290,763,615,480,508
ENSMUSG00000089857,604,459,469,616
ENSMUSG00000074026,0,0,0,3
ENSMUSG00000097060,81,42,0,0
ENSMUSG00000051495,3028,2320,1143,783
ENSMUSG00000110626,0,0,0,0
ENSMUSG00000031486,292,190,322,190
ENSMUSG00000066880,1051,823,742,838
ENSMUSG00000083718,66,56,24,24
ENSMUSG00000110498,2,0,4,0
ENSMUSG00000093904,5768,5252,4885,4399
ENSMUSG00000065637,35,35,38,6
ENSMUSG00000031788,1208,1235,1021,814
ENSMUSG00000052446,707,480,662,740
ENSMUSG00000110517,1,2,0,2
ENSMUSG00000110428,13,12,0,0
ENSMUSG00000110475,0,0,0,2
ENSMUSG00000033931,971,861,746,919
ENSMUSG00000110648,0,0,0,0
ENSMUSG00000110492,0,0,0,0
ENSMUSG00002075995,0,0,0,0
ENSMUSG00000039057,198,141,302,198
ENSMUSG00000109258,0,0,0,0
ENSMUSG00000109503,0,0,0,0
ENSMUSG00000109432,0,0,0,0
ENSMUSG00000109067,0,0,0,0
ENSMUSG00000108997,0,0,0,0
ENSMUSG00000109271,0,0,0,0
ENSMUSG00000096258,0,0,0,0
ENSMUSG00000038894,1813,1325,826,753
ENSMUSG00000096938,14,22,0,0
ENSMUSG00000109151,0,0,0,0
ENSMUSG00000109029,1,0,0,0
ENSMUSG00000085573,0,0,2,0
ENSMUSG00000031789,38527,32224,24150,24844
ENSMUSG00000110333,32,9,26,12
ENSMUSG00000090206,166,100,91,120
ENSMUSG00000074404,0,0,0,0
ENSMUSG00002076572,0,0,0,0
ENSMUSG00000064882,0,0,0,0
ENSMUSG00000046556,4108,2861,1826,1566
ENSMUSG00000110343,0,0,0,0
ENSMUSG00000110372,0,0,0,0
ENSMUSG00000109657,0,0,0,0
ENSMUSG00000098056,0,1,0,2
ENSMUSG00000110322,0,0,0,0
ENSMUSG00000109794,0,0,0,0
ENSMUSG00000031502,1192,743,2861,1702
ENSMUSG00000031792,1613,1410,812,801
ENSMUSG00000109358,0,0,0,0
ENSMUSG00000031790,589,295,422,333
ENSMUSG00000031796,4252,4282,2225,2350
ENSMUSG00000031503,804,440,1920,1184
ENSMUSG00000084783,4,0,2,0
ENSMUSG00000031504,24,29,14,2
ENSMUSG00000110245,0,0,2,2
ENSMUSG00000063626,635,448,888,1048
ENSMUSG00000109874,6,0,0,10
ENSMUSG00000110263,4,0,4,6
ENSMUSG00000109648,0,2,5,22
ENSMUSG00000110180,0,0,0,0
ENSMUSG00000110331,304,211,137,130
ENSMUSG00000109597,0,0,0,0
ENSMUSG00000109666,0,0,0,0
ENSMUSG00000110006,2,1,2,0
ENSMUSG00000110223,0,0,0,0
ENSMUSG00000097044,0,0,0,0
ENSMUSG00000109614,0,0,0,0
ENSMUSG00000039661,3042,2209,2363,1823
ENSMUSG00000039328,877,916,452,337
ENSMUSG00000088252,0,2,4,0
ENSMUSG00000046707,2375,1920,1404,1368
ENSMUSG00000110598,12,14,0,0
ENSMUSG00000110635,63,47,34,40
ENSMUSG00000110427,2,2,2,0
ENSMUSG00000031577,1397,1159,804,872
ENSMUSG00000036598,823,951,568,518
ENSMUSG00000110577,42,21,18,17
ENSMUSG00000031505,1607,1262,1050,926
ENSMUSG00000031578,1288,1226,914,823
ENSMUSG00000048400,2,0,0,0
ENSMUSG00000081436,28,17,25,31
ENSMUSG00000110447,0,0,0,0
ENSMUSG00000110483,0,2,2,0
ENSMUSG00000031669,34,32,42,55
ENSMUSG00000110701,0,2,2,0
ENSMUSG00000046152,815,595,512,530
ENSMUSG00000083588,0,0,0,0
ENSMUSG00000110133,0,0,0,0
ENSMUSG00000109915,0,0,0,0
ENSMUSG00000109705,0,0,0,0
ENSMUSG00000118533,0,0,0,0
ENSMUSG00000109605,0,0,0,2
ENSMUSG00002075490,0,0,0,0
ENSMUSG00000110329,0,0,0,0
ENSMUSG00002075742,0,0,0,0
ENSMUSG00000093862,5,5,7,0
ENSMUSG00000056228,809,592,524,445
ENSMUSG00000045969,1132,994,923,645
ENSMUSG00000031508,3414,2333,2496,2704
ENSMUSG00000104958,0,0,0,0
ENSMUSG00000109810,34,16,29,42
ENSMUSG00000031509,0,4,0,0
ENSMUSG00000109623,0,0,0,0
ENSMUSG00000109986,0,0,0,0
ENSMUSG00000109933,1,1,0,6
ENSMUSG00000110177,0,0,0,0
ENSMUSG00000093345,0,0,0,0
ENSMUSG00000048148,235,140,324,278
ENSMUSG00000036564,1636,843,2775,2250
ENSMUSG00002076058,0,0,0,0
ENSMUSG00000031671,303,280,297,203
ENSMUSG00000031622,3808,3052,2321,2102
ENSMUSG00000050147,10,6,4,0
ENSMUSG00000110696,2,0,4,4
ENSMUSG00000110481,2,2,2,0
ENSMUSG00000110585,0,1,0,0
ENSMUSG00000110563,0,0,0,0
ENSMUSG00000004383,2807,2056,1981,2135
ENSMUSG00000093140,0,0,0,0
ENSMUSG00002075132,2,0,0,0
ENSMUSG00000110450,0,0,0,0
ENSMUSG00002075694,0,0,0,0
ENSMUSG00000047657,42,20,24,14
ENSMUSG00000110609,0,0,0,0
ENSMUSG00000110703,0,0,0,0
ENSMUSG00002076098,0,0,0,0
ENSMUSG00000079011,0,0,0,0
ENSMUSG00000031621,0,0,0,0
ENSMUSG00000034518,1223,1048,998,1009
ENSMUSG00000110593,17,14,2,1
ENSMUSG00000042870,434,403,267,229
ENSMUSG00000110433,6,5,0,0
ENSMUSG00000110429,0,0,1,0
ENSMUSG00000005413,127,159,66,30
ENSMUSG00000005410,169,116,156,101
ENSMUSG00000110693,3,0,0,0
ENSMUSG00000110640,0,0,0,0
ENSMUSG00000034472,75,55,27,22
ENSMUSG00000110515,0,0,0,0
ENSMUSG00000110432,0,0,0,0
ENSMUSG00000110543,0,0,0,0
ENSMUSG00000049891,46,69,57,50
ENSMUSG00000110668,0,0,0,0
ENSMUSG00000110469,2,2,0,1
ENSMUSG00000031620,0,0,2,0
ENSMUSG00000103054,0,0,0,0
ENSMUSG00000101431,61,55,24,13
ENSMUSG00000110485,0,0,0,0
ENSMUSG00000110603,0,0,0,0
ENSMUSG00000077537,0,0,0,0
ENSMUSG00000110553,0,0,0,0
ENSMUSG00000119876,0,0,0,0
ENSMUSG00000110655,0,0,0,0
ENSMUSG00000098215,0,0,0,0
ENSMUSG00000110595,0,0,0,0
ENSMUSG00000074235,5,2,4,10
ENSMUSG00002075326,0,0,0,0
ENSMUSG00000036550,15117,11366,11233,11561
ENSMUSG00000065089,27,12,20,17
ENSMUSG00000106145,0,0,0,0
ENSMUSG00000065211,0,0,0,0
ENSMUSG00000105690,0,0,0,0
ENSMUSG00000110556,17,4,8,4
ENSMUSG00000074136,75,44,11,10
ENSMUSG00000061104,252,224,108,85
ENSMUSG00000110661,4,0,8,11
ENSMUSG00000036534,870,830,608,577
ENSMUSG00000031672,4462,4195,3485,2818
ENSMUSG00000110711,155,149,0,0
ENSMUSG00000110634,0,0,0,0
ENSMUSG00000110506,0,0,0,0
ENSMUSG00000110623,0,0,0,2
ENSMUSG00000118719,0,0,0,0
ENSMUSG00000110633,0,0,0,0
ENSMUSG00000110717,0,0,0,0
ENSMUSG00002076880,0,0,0,0
ENSMUSG00000110567,0,0,0,0
ENSMUSG00000110715,13,8,0,8
ENSMUSG00000110552,0,0,0,0
ENSMUSG00000089539,0,0,0,0
ENSMUSG00002076357,0,0,0,0
ENSMUSG00000109937,0,0,0,0
ENSMUSG00000081111,15,14,19,20
ENSMUSG00000098116,0,0,0,0
ENSMUSG00000109615,0,0,0,0
ENSMUSG00000109645,216,164,77,89
ENSMUSG00000109681,0,0,0,0
ENSMUSG00000110194,2,0,0,0
ENSMUSG00000080480,0,0,0,0
ENSMUSG00000110011,0,0,0,0
ENSMUSG00000089819,2,2,0,0
ENSMUSG00000062991,38,16,43,39
ENSMUSG00000118541,0,0,0,0
ENSMUSG00000089370,0,0,0,0
ENSMUSG00000079070,0,0,0,0
ENSMUSG00000110214,0,0,0,0
ENSMUSG00000083557,122,70,87,92
ENSMUSG00000036510,248,108,1120,654
ENSMUSG00000109775,0,0,4,4
ENSMUSG00000119307,0,0,0,0
ENSMUSG00000086842,5,2,2,2
ENSMUSG00000090116,0,0,0,0
ENSMUSG00000052479,7,5,92,55
ENSMUSG00000083586,0,0,0,0
ENSMUSG00000109939,0,0,0,0
ENSMUSG00000071041,422,358,387,333
ENSMUSG00000081383,0,0,0,0
ENSMUSG00000110220,0,0,0,0
ENSMUSG00000110014,0,0,0,0
ENSMUSG00000109769,0,0,0,0
ENSMUSG00000087985,0,0,0,0
ENSMUSG00002076868,0,0,0,0
ENSMUSG00000110069,0,0,0,0
ENSMUSG00000031673,995,584,1782,1169
ENSMUSG00000110084,8,8,30,13
ENSMUSG00000109997,2,0,0,0
ENSMUSG00000031583,252,188,225,211
ENSMUSG00002074971,0,2,0,0
ENSMUSG00000110269,2,2,6,2
ENSMUSG00000063696,1837,1630,394,204
ENSMUSG00000109848,0,0,0,0
ENSMUSG00000109701,0,0,0,0
ENSMUSG00000110340,0,0,2,0
ENSMUSG00000109699,0,0,0,0
ENSMUSG00000110336,0,0,0,0
ENSMUSG00000049184,592,440,562,587
ENSMUSG00000110019,0,0,0,0
ENSMUSG00000109750,0,0,0,0
ENSMUSG00000110053,0,0,0,0
ENSMUSG00000009628,142,129,59,95
ENSMUSG00000031871,17,8,445,259
ENSMUSG00000109909,0,0,0,0
ENSMUSG00000009630,1736,1505,1614,1290
ENSMUSG00000052906,652,640,539,560
ENSMUSG00000031872,55,38,20,14
ENSMUSG00000031584,877,732,723,622
ENSMUSG00000119577,8,4,2,4
ENSMUSG00000049476,12,8,4,2
ENSMUSG00000025812,1204,757,764,669
ENSMUSG00000031585,1033,930,783,654
ENSMUSG00000094500,60,37,126,88
ENSMUSG00000090074,0,0,0,0
ENSMUSG00002075056,0,2,0,0
ENSMUSG00000099326,0,0,0,0
ENSMUSG00000025810,250,139,306,222
ENSMUSG00000084523,0,0,0,0
ENSMUSG00000031586,140,99,159,134
ENSMUSG00000097442,0,0,0,0
ENSMUSG00000098166,0,0,0,0
ENSMUSG00000110614,0,0,0,0
ENSMUSG00000110663,0,0,0,0
ENSMUSG00000031516,1394,1253,1330,1199
ENSMUSG00000063412,253,266,326,213
ENSMUSG00000071113,2,0,0,0
ENSMUSG00000109869,0,0,0,0
ENSMUSG00000031513,1203,1043,937,844
ENSMUSG00000110247,0,0,0,0
ENSMUSG00000031532,4157,4022,2907,2479
ENSMUSG00000098785,0,2,0,0
ENSMUSG00002075785,0,0,0,0
ENSMUSG00000095202,0,0,0,0
ENSMUSG00000098046,0,0,0,0
ENSMUSG00000056797,3,0,2,0
ENSMUSG00000109964,0,0,0,0
ENSMUSG00000110178,0,0,0,0
ENSMUSG00000110369,3,3,3,0
ENSMUSG00000109580,0,0,0,0
ENSMUSG00000110015,0,0,0,0
ENSMUSG00000109819,0,2,0,4
ENSMUSG00000109773,0,0,0,0
ENSMUSG00000109607,0,0,0,0
ENSMUSG00000109688,0,2,2,0
ENSMUSG00000109698,0,0,0,0
ENSMUSG00000046794,23,16,12,12
ENSMUSG00000110384,0,0,0,0
ENSMUSG00000110367,0,0,0,0
ENSMUSG00000031527,853,568,467,404
ENSMUSG00000070056,1977,1520,1057,1026
ENSMUSG00000110335,0,0,0,0
ENSMUSG00002075505,0,0,0,0
ENSMUSG00002075958,0,0,0,0
ENSMUSG00000109372,51,62,174,146
ENSMUSG00000110359,0,0,0,0
ENSMUSG00000055976,47,80,34,41
ENSMUSG00000109761,0,0,0,0
ENSMUSG00002075152,0,0,0,0
ENSMUSG00000098181,6,0,0,0
ENSMUSG00000050271,185,114,74,53
ENSMUSG00000109704,0,0,0,0
ENSMUSG00000110321,0,0,0,0
ENSMUSG00000110116,0,0,0,0
ENSMUSG00000110176,2,0,0,0
ENSMUSG00000110607,0,0,0,0
ENSMUSG00000039633,2742,3228,678,649
ENSMUSG00000098154,1,0,0,0
ENSMUSG00000088051,0,0,0,0
ENSMUSG00000109977,0,0,0,0
ENSMUSG00000039620,40,31,62,54
ENSMUSG00000031523,14401,9785,8957,8867
ENSMUSG00000110242,0,2,0,0
ENSMUSG00000074384,348,286,363,381
ENSMUSG00000110158,0,0,0,0
ENSMUSG00000109817,0,0,0,0
ENSMUSG00000109668,0,0,0,0
ENSMUSG00000110285,0,0,0,0
ENSMUSG00000110337,0,0,0,0
ENSMUSG00000109932,0,0,0,0
ENSMUSG00000109646,0,0,0,0
ENSMUSG00000109795,0,0,0,0
ENSMUSG00000065277,0,0,0,0
ENSMUSG00000110312,0,0,0,0
ENSMUSG00000110415,1,0,0,0
ENSMUSG00000109820,0,0,0,0
ENSMUSG00000039539,0,0,6,4
ENSMUSG00000081316,0,0,0,0
ENSMUSG00000081517,0,0,0,0
ENSMUSG00000065457,0,0,0,0
ENSMUSG00000110236,0,0,0,0
ENSMUSG00000110118,0,0,0,0
ENSMUSG00000025044,2,0,4,2
ENSMUSG00000109789,0,2,0,0
ENSMUSG00000109815,0,0,0,0
ENSMUSG00000031603,9,21,0,0
ENSMUSG00000039478,1098,810,997,974
ENSMUSG00000098431,26,21,6,5
ENSMUSG00000039470,4028,3695,2987,3563
ENSMUSG00000110549,0,0,0,0
ENSMUSG00000031601,4554,4067,4029,3605
ENSMUSG00000069922,0,0,0,0
ENSMUSG00000031600,6580,6023,4008,5348
ENSMUSG00000110488,0,0,0,0
ENSMUSG00000062181,0,0,0,0
ENSMUSG00000110502,0,0,0,6
ENSMUSG00000060560,0,0,0,0
ENSMUSG00000099465,0,0,0,0
ENSMUSG00000039431,1187,1019,1281,1258
ENSMUSG00000046723,0,0,0,0
ENSMUSG00000109658,41,5,30,53
ENSMUSG00000110315,0,0,0,0
ENSMUSG00000110228,0,0,0,0
ENSMUSG00000110370,0,0,0,0
ENSMUSG00000071937,0,0,0,0
ENSMUSG00000110032,0,0,0,0
ENSMUSG00000046282,0,0,0,0
ENSMUSG00000054033,0,0,0,0
ENSMUSG00000098050,2,10,12,4
ENSMUSG00000031885,967,803,740,728
ENSMUSG00000119598,0,1,2,2
ENSMUSG00000084711,3,2,1,4
ENSMUSG00000031596,151,165,184,103
ENSMUSG00000031595,34,36,20,22
ENSMUSG00000031889,1492,1149,929,1079
ENSMUSG00000069920,68,36,89,74
